id,filtered_words_array,features,label_index
F071,"['contain', 'agency', 'work.', 'music', 'true', 'issue', 'ok', 'seat.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[360,503,765,1268,2645,3486,4921,5850,6370,6616,7188,7281,7493,7936,8338],[5.117993812416755,0.691153161953081,4.270695952029551,5.523458920524919,4.830311739964974,2.849310271098391,2.849310271098391,0.691153161953081,3.914021008090819,3.6516567436233283,3.8187108282864943,0.6792718340663283,3.6516567436233283,0.691153161953081,0.691153161953081])",0.0
F028,"['record', 'think', 'positive.', 'issue', 'major', 'whom.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[503,735,1058,1208,2335,3184,4347,5850,6616,7281,7801,7936,8338],[0.691153161953081,4.42484663185681,4.42484663185681,2.849310271098391,4.270695952029551,2.8154087194227095,4.270695952029551,0.691153161953081,3.6516567436233283,0.6792718340663283,5.523458920524919,0.691153161953081,0.691153161953081])",0.0
F227,"['indicate', 'defense', 'instead', 'record', 'my.', 'often', 'away', 'amount', 'attack', 'many.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[7,503,2066,2846,3543,3737,4347,4527,4596,5693,5850,6485,7222,7281,7936,8338,9876],[3.914021008090819,0.691153161953081,2.7508701982851385,4.607168188650764,4.607168188650764,4.019381523748645,4.270695952029551,4.270695952029551,5.523458920524919,4.019381523748645,0.691153161953081,5.117993812416755,4.137164559405029,0.6792718340663283,0.691153161953081,0.691153161953081,2.7508701982851385])",0.0
R200,"['author', 'finally', 'case', 'worker.', 'yet', 'large', 'heart', 'model', 'collection', 'dinner.', 'common', 'let', 'center', 'listen', 'money', 'tonight', 'color.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[429,1480,1770,1817,2494,3214,3389,3614,4037,4506,4687,5371,6103,6219,6332,6342,7022,7102,8209,8267,9350,9462,9808],[3.8187108282864943,4.019381523748645,2.997730276216664,4.42484663185681,5.523458920524919,4.607168188650764,4.607168188650764,0.691153161953081,3.914021008090819,0.691153161953081,0.691153161953081,5.117993812416755,4.137164559405029,3.172083663361442,4.019381523748645,4.42484663185681,4.42484663185681,4.137164559405029,3.6516567436233283,4.607168188650764,4.270695952029551,0.691153161953081,4.270695952029551])",1.0
R225,"['year', 'avoid', 'offer', 'into.', 'evening', 'task', 'speak.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[442,821,1388,2059,2958,3614,4506,4687,5286,5750,8451,8899,9462],[5.523458920524919,2.849310271098391,4.42484663185681,2.6330871626287546,3.7316994512968646,0.691153161953081,0.691153161953081,0.691153161953081,4.830311739964974,4.830311739964974,3.8187108282864943,4.607168188650764,0.691153161953081])",1.0
R062,"['yeah', 'federal', 'rule', 'pull.', 'issue', 'note', 'loss', 'huge', 'return.', 'enough', 'another', 'score', 'week', 'technology.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[343,633,1612,1927,2198,3249,3614,4506,4687,4748,4991,5122,5329,5432,6616,8166,8684,8893,9462,9909],[4.137164559405029,4.019381523748645,4.607168188650764,4.42484663185681,4.42484663185681,3.7316994512968646,0.691153161953081,0.691153161953081,0.691153161953081,4.137164559405029,2.60568818844064,4.42484663185681,4.270695952029551,2.7200985396183848,3.6516567436233283,4.137164559405029,4.830311739964974,4.137164559405029,0.691153161953081,3.914021008090819])",1.0
F033,"['position', 'town', 'training', 'capital', 'gun', 'significant', 'drug', 'senior.', 'kid', 'key', 'edge', 'charge', 'mind.', 'score', 'worker', 'occur', 'step.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,1339,1921,1927,2676,2835,3131,3723,3921,4377,4715,5850,6541,6764,6812,7281,7538,7860,7936,8313,8338,8438,8552],[0.691153161953081,4.42484663185681,4.42484663185681,4.42484663185681,4.270695952029551,4.830311739964974,4.019381523748645,4.137164559405029,4.019381523748645,2.60568818844064,4.270695952029551,0.691153161953081,4.607168188650764,5.523458920524919,4.019381523748645,0.6792718340663283,4.270695952029551,2.8154087194227095,0.691153161953081,4.019381523748645,0.691153161953081,5.117993812416755,4.137164559405029])",0.0
F012,"['fish', 'majority', 'power.', 'least', 'stock', 'often', 'grow', 'mean', 'wrong', 'attention.', 'argue', 'suggest', 'perform', 'assume.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[7,503,793,909,1029,1098,1376,1634,2404,3730,4377,5850,6512,7281,7816,7936,8203,8338,8550,9244],[3.914021008090819,0.691153161953081,4.42484663185681,4.270695952029551,4.42484663185681,3.8187108282864943,4.137164559405029,4.830311739964974,4.830311739964974,4.270695952029551,2.60568818844064,0.691153161953081,4.42484663185681,0.6792718340663283,4.607168188650764,0.691153161953081,4.607168188650764,0.691153161953081,4.830311739964974,4.137164559405029])",0.0
R121,"['threat', 'affect', 'realize', 'may', 'hotel', 'memory.', 'hundred', 'direction', 'film', 'receive.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[1582,2663,2687,3614,4506,4687,5003,5175,6055,6079,7066,8070,8554,9160,9462],[4.607168188650764,4.137164559405029,5.523458920524919,0.691153161953081,0.691153161953081,0.691153161953081,4.270695952029551,3.914021008090819,4.830311739964974,5.523458920524919,2.8844015909096608,3.914021008090819,5.117993812416755,3.8187108282864943,0.691153161953081])",1.0
F210,"['fine', 'choose', 'education', 'situation', 'ten', 'trip', 'return.', 'free', 'rather', 'common', 'fast', 'push.', 'artist', 'sure', 'economy', 'quite', 'step.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[217,503,650,1073,1821,2835,2837,3136,5085,5530,5782,5850,6056,6332,6431,7074,7281,7936,8338,8684,8931,9263,9706],[3.8187108282864943,0.691153161953081,2.958509563063383,4.137164559405029,3.914021008090819,4.830311739964974,4.019381523748645,4.019381523748645,3.914021008090819,5.117993812416755,4.270695952029551,0.691153161953081,3.914021008090819,4.019381523748645,4.019381523748645,3.577548771469606,0.6792718340663283,0.691153161953081,0.691153161953081,4.830311739964974,4.830311739964974,3.8187108282864943,3.914021008090819])",0.0
F151,"['land', 'culture', 'ten', 'morning.', 'whether', 'us', 'place', 'several.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[74,503,3406,4115,4377,5085,5850,6390,6660,7148,7281,7936,8338,8645],[5.117993812416755,0.691153161953081,4.42484663185681,5.523458920524919,2.60568818844064,3.914021008090819,0.691153161953081,4.830311739964974,4.42484663185681,4.019381523748645,0.6792718340663283,0.691153161953081,0.691153161953081,4.42484663185681])",0.0
F099,"['address', 'rich', 'live', 'management.', 'subject', 'close.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[493,503,1815,3892,4454,5850,6212,6747,7281,7936,7937,8338,8655],[4.830311739964974,0.691153161953081,5.523458920524919,2.5530444549552183,4.607168188650764,0.691153161953081,3.914021008090819,2.5530444549552183,0.6792718340663283,0.691153161953081,5.117993812416755,0.691153161953081,4.137164559405029])",0.0
R090,"['question', 'type', 'spend', 'green.', 'science', 'theory', 'miss', 'senior', 'room', 'challenge', 'rule.', 'box', 'ability', 'try', 'first', 'piece', 'late', 'themselves.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[353,494,1020,1071,1468,2227,2947,3079,3133,3363,3526,3614,3681,4144,4506,4687,4693,5853,5935,6403,7016,7711,7922,9462],[4.830311739964974,4.019381523748645,2.4324164671666035,4.137164559405029,4.137164559405029,2.7200985396183848,4.019381523748645,4.019381523748645,4.830311739964974,4.607168188650764,4.607168188650764,0.691153161953081,4.270695952029551,4.42484663185681,0.691153161953081,0.691153161953081,4.270695952029551,4.42484663185681,4.137164559405029,3.914021008090819,5.523458920524919,4.607168188650764,3.6516567436233283,0.691153161953081])",1.0
R125,"['democratic', 'environment', 'miss', 'enjoy', 'full', 'ten', 'us.', 'wait', 'world', 'southern', 'middle', 'sit.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[1071,1805,2407,2778,3614,3743,4506,4687,4991,5085,5432,5477,5606,8897,9360,9462,9679,9878],[4.137164559405029,3.914021008090819,3.914021008090819,5.117993812416755,0.691153161953081,4.270695952029551,0.691153161953081,0.691153161953081,2.60568818844064,3.914021008090819,2.7200985396183848,4.270695952029551,4.137164559405029,4.019381523748645,4.137164559405029,0.691153161953081,4.830311739964974,4.270695952029551])",1.0
R091,"['simply', 'common', 'sure', 'money', 'organization', 'event', 'fact.', 'level', 'blue', 'stop', 'lay', 'less', 'different', 'day', 'others.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[796,821,1195,1364,1499,1642,1821,2059,3614,4475,4506,4673,4687,5768,6103,6332,6683,7728,9133,9192,9462],[3.7316994512968646,2.849310271098391,3.6516567436233283,4.270695952029551,3.8187108282864943,3.914021008090819,3.914021008090819,2.6330871626287546,0.691153161953081,3.6516567436233283,0.691153161953081,5.523458920524919,0.691153161953081,4.137164559405029,4.137164559405029,4.019381523748645,4.270695952029551,4.42484663185681,3.8187108282864943,5.117993812416755,0.691153161953081])",1.0
R157,"['good', 'party', 'catch', 'doctor', 'red.', 'experience', 'suffer', 'remain', 'step', 'able.', 'guy', 'bag', 'republican', 'economic', 'alone', 'method.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[94,415,777,821,1379,1558,2059,2492,3614,3635,4506,4616,4687,5205,6135,6168,7949,8463,8730,9144,9462,9948],[4.137164559405029,4.830311739964974,4.137164559405029,2.849310271098391,3.8187108282864943,4.019381523748645,2.6330871626287546,4.42484663185681,0.691153161953081,4.019381523748645,0.691153161953081,4.42484663185681,0.691153161953081,4.137164559405029,4.137164559405029,3.914021008090819,4.019381523748645,5.117993812416755,4.607168188650764,2.455405985391302,0.691153161953081,5.117993812416755])",1.0
F098,"['network', 'room', 'open', 'back', 'fill', 'short', 'four.', 'find', 'course', 'position', 'popular', 'however', 'three', 'still.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[494,503,911,1256,1262,1339,1649,3652,5783,5850,5925,6148,7281,7510,7860,7936,7960,8338,8430,9152,9727],[4.019381523748645,0.691153161953081,4.607168188650764,3.125563647726549,3.7316994512968646,4.42484663185681,5.117993812416755,3.577548771469606,4.607168188650764,0.691153161953081,4.137164559405029,4.607168188650764,0.6792718340663283,4.270695952029551,2.8154087194227095,0.691153161953081,5.523458920524919,0.691153161953081,4.42484663185681,4.270695952029551,4.42484663185681])",0.0
F164,"['fund', 'color', 'pass.', 'detail', 'address', 'series.', 'individual', 'case', 'bring', 'majority', 'enter', 'sport.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,1143,2066,2111,3057,4454,4638,5850,6342,7281,7435,7936,8171,8338,8614,8667,9244,9832,9876],[0.691153161953081,4.137164559405029,2.7508701982851385,5.117993812416755,4.270695952029551,4.607168188650764,4.830311739964974,0.691153161953081,4.42484663185681,0.6792718340663283,3.8187108282864943,0.691153161953081,4.607168188650764,0.691153161953081,4.137164559405029,5.117993812416755,4.137164559405029,4.137164559405029,2.7508701982851385])",0.0
R050,"['center', 'think', 'personal', 'account', 'build', 'street', 'above.', 'approach', 'pm', 'road', 'result.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[1480,2335,2406,3014,3095,3614,3684,4506,4687,5725,7026,7670,7939,9034,9144,9187,9462],[4.019381523748645,4.270695952029551,4.830311739964974,4.137164559405029,4.270695952029551,0.691153161953081,3.577548771469606,0.691153161953081,0.691153161953081,4.270695952029551,4.270695952029551,4.830311739964974,3.8187108282864943,2.849310271098391,2.455405985391302,5.117993812416755,0.691153161953081])",1.0
R249,"['hundred', 'white', 'turn', 'team.', 'group', 'top', 'really', 'peace', 'entire.', 'fear', 'fire', 'war', 'choose', 'speech', 'old', 'new.', 'right', 'assume', 'which.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[502,656,821,1790,2059,2664,3614,3886,4112,4506,4687,5175,5191,5328,5843,6021,6280,6315,6697,7083,7766,8719,9462,9513,9706],[3.914021008090819,5.523458920524919,2.849310271098391,3.8187108282864943,2.6330871626287546,3.6516567436233283,0.691153161953081,3.914021008090819,4.42484663185681,0.691153161953081,0.691153161953081,3.914021008090819,4.019381523748645,3.6516567436233283,4.137164559405029,4.42484663185681,5.117993812416755,5.117993812416755,4.137164559405029,4.42484663185681,4.607168188650764,3.914021008090819,0.691153161953081,3.7316994512968646,3.914021008090819])",1.0
R093,"['leave', 'somebody', 'mr.', 'story', 'support', 'natural', 'trial', 'out.', 'explain', 'record', 'road.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[1831,2913,3089,3410,3556,3614,4347,4506,4687,4988,5341,5471,5778,6855,8217,9462],[5.523458920524919,3.8187108282864943,4.42484663185681,4.019381523748645,2.8844015909096608,0.691153161953081,4.270695952029551,0.691153161953081,0.691153161953081,4.270695952029551,4.019381523748645,4.607168188650764,4.830311739964974,4.830311739964974,4.830311739964974,0.691153161953081])",1.0
R131,"['building', 'expert', 'specific', 'these.', 'animal', 'impact', 'board', 'fly.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[914,1972,2059,3614,4506,4687,5047,5678,5852,7230,7360,7454,9462],[4.137164559405029,4.830311739964974,2.6330871626287546,0.691153161953081,0.691153161953081,0.691153161953081,2.7200985396183848,4.607168188650764,3.914021008090819,5.117993812416755,4.019381523748645,4.270695952029551,0.691153161953081])",1.0
F107,"['also', 'staff', 'fear', 'require', 'air.', 'world', 'want', 'glass', 'only.', 'anyone', 'special', 'million', 'strategy', 'consider', 'throw.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[312,503,666,1055,1243,1918,2291,2918,3792,5850,6224,6932,7281,7712,7936,8338,8449,8651,9207,9360,9513,9676],[4.270695952029551,0.691153161953081,4.42484663185681,5.117993812416755,4.019381523748645,5.117993812416755,4.830311739964974,3.0385522707369192,3.914021008090819,0.691153161953081,3.914021008090819,3.914021008090819,0.6792718340663283,4.270695952029551,0.691153161953081,0.691153161953081,4.137164559405029,4.137164559405029,5.523458920524919,4.137164559405029,3.7316994512968646,3.0385522707369192])",0.0
F153,"['away', 'general', 'rock', 'stay', 'why.', 'hot', 'pass', 'argue', 'require', 'training', 'onto.', 'indeed', 'strong.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[278,433,503,574,3730,3737,4377,4934,5465,5683,5850,6740,7281,7538,7936,8338,8392,8449,9693],[4.607168188650764,4.830311739964974,0.691153161953081,4.137164559405029,4.270695952029551,4.019381523748645,2.60568818844064,4.270695952029551,3.914021008090819,5.117993812416755,0.691153161953081,5.523458920524919,0.6792718340663283,4.270695952029551,0.691153161953081,0.691153161953081,4.42484663185681,4.137164559405029,4.42484663185681])",0.0
F091,"['increase', 'drive', 'race', 'conference.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[454,503,1898,2918,5850,6325,7281,7936,7963,8338,9676],[3.577548771469606,0.691153161953081,4.607168188650764,3.0385522707369192,0.691153161953081,3.8187108282864943,0.6792718340663283,0.691153161953081,5.117993812416755,0.691153161953081,3.0385522707369192])",0.0
R246,"['huge', 'weight', 'daughter.', 'news', 'none', 'wish', 'include', 'song', 'action', 'ball', 'simple.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[495,2198,2433,2953,3614,4506,4687,4805,6633,6836,7350,7492,8004,9034,9144,9462,9831],[4.270695952029551,4.42484663185681,5.117993812416755,4.42484663185681,0.691153161953081,0.691153161953081,0.691153161953081,5.523458920524919,3.914021008090819,4.830311739964974,4.137164559405029,4.270695952029551,3.6516567436233283,2.849310271098391,2.455405985391302,0.691153161953081,4.019381523748645])",1.0
F004,"['continue', 'front', 'speak', 'offer', 'interesting.', 'rather', 'foreign', 'cup', 'program', 'challenge', 'do.', 'board', 'response', 'political', 'policy.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[109,503,504,573,743,1862,2445,2837,2958,3059,3892,3935,4732,5850,5935,6206,6747,6944,7281,7454,7936,8338],[5.117993812416755,0.691153161953081,4.270695952029551,4.270695952029551,3.6516567436233283,5.523458920524919,4.137164559405029,4.019381523748645,3.7316994512968646,5.117993812416755,2.5530444549552183,4.270695952029551,4.137164559405029,0.691153161953081,4.137164559405029,4.270695952029551,2.5530444549552183,2.8154087194227095,0.6792718340663283,4.270695952029551,0.691153161953081,0.691153161953081])",0.0
